ML003220a,191.443905070119
ML223518a,164.162698412698
ML46084a,89.5779914529915
ML14871a,11.7685185185185
ML06458a,11.3333333333333
ML01434a,11.0659203980099
ML03672a,10.5461111111111
ML15632a,8.88333333333333
ML257634a,8.42106047065833
ML047916a,8.41904293674205
ML00694a,8.40083632019116
ML065318a,8.08068783068783
ML000715a,7.9284188034188
ML003023a,7.68510737628385
ML24223a,7.68087855297158
ML004415a,7.22520908004779
ML00114a,7.17439096850862
ML03218a,7.12975646879756
ML50011a,7.00854700854701
ML263512a,6.69097222222222
ML07721a,6.68043602983362
ML398315a,6.67063492063492
ML039811a,6.61273773773774
ML231811a,6.49671592775041
ML15994a,6.10651078293483
ML065315a,6.09173126614987
ML005110a,6.05155367231638
ML04419a,5.97147147147147
ML04064a,5.85976702508961
ML07242a,5.66328942924688
ML02673a,5.43560606060606
ML038013a,5.40366430260047
ML25122a,5.38888888888889
ML24224a,5.33333333333333
ML07495a,5.2789039039039
ML223525a,5.07024572649573
ML150914a,5.03938422688423
ML26494a,4.66149870801034
ML02309a,4.58143939393939
ML01358a,4.54609110495537
ML065317a,4.50866013071895
ML023015a,4.39870259481038
ML16036a,4.25340136054422
ML047945a,3.95159932659933
ML049021a,3.86180760406424
ML24221a,3.69444444444444
ML263511a,3.57936507936508
ML199112a,3.54735883424408
ML020113a,3.48268921095008
ML023010a,3.47582972582973
ML01537a,3.45975975975976
ML082715a,3.4462481962482
ML35607a,3.377200220022
ML065310a,3.2636815920398
ML26311a,3.25396825396825
ML33072a,3.24335748792271
ML023013a,3.11153039832285
ML07243a,3.00144675925926
ML09015a,2.97470978441128
ML26493a,2.96111111111111
ML043319a,2.93203309692671
ML073276a,2.91378066378066
ML02432a,2.90854700854701
ML02206a,2.90613026819923
ML04973a,2.87984664351852
ML12524a,2.87426503844414
ML08728a,2.74673202614379
ML074911a,2.73333333333333
ML24145a,2.70904820261438
ML009152a,2.70457581830327
ML181718a,2.58052039381153
ML216912a,2.39425505050505
ML065316a,2.36111111111111
ML20761a,2.35769980506823
ML216914a,2.32682083997873
ML01413a,2.31136431337504
ML13173a,2.29811507936508
ML00173a,2.27777777777778
ML149636a,2.23850574712644
ML01357a,2.22505144032922
ML08522a,2.20659722222222
ML005014a,2.15123456790123
ML030233a,2.14884696016771
ML015615a,2.14307048984468
ML17218a,2.12735849056604
ML33987a,2.0025462962963
ML11829a,1.89625
ML10223a,1.88888888888889
ML063320a,1.8886404293381
ML21937a,1.82222222222222
ML07822a,1.81679894179894
ML17015a,1.78779069767442
ML029611a,1.76610305958132
ML04672a,1.74806201550388
ML008321a,1.74468085106383
ML026410a,1.58084577114428
ML091213a,1.57692307692308
ML077614a,1.56816239316239
ML131720a,1.51851851851852
ML08214a,1.51669337606838
ML010114a,1.46996124031008
ML059710a,1.44444444444444
ML090224a,1.44145936981758
ML08379a,1.43174603174603
ML145832a,1.41579520697168
ML070245a,1.35008394383394
ML035310a,1.34237912263849
ML001521a,1.33412698412698
ML083013a,1.31604938271605
ML107914a,1.27029914529915
ML054413a,1.25209170013387
ML07244a,1.23185941043084
ML07605a,1.18874807987711
ML09775a,1.0851677148847
ML00074a,1.08401616956189
ML138317a,1.07009694258016
ML047936a,1.05705256154358
ML33988a,1.04633809882117
ML01782a,1.00538127560692
ML072813a,1.0014367816092
ML26701a,0.987037037037037
ML165611a,0.982291666666667
ML04418a,0.981800766283525
ML079812a,0.977471566054243
ML216351a,0.968442932728647
ML305522a,0.95491452991453
ML08035a,0.925347222222222
ML078923a,0.882080610021787
ML10461a,0.845127865961199
ML02634a,0.813492063492064
ML073046a,0.805555555555556
ML128611a,0.789874551971326
ML032414a,0.7520964360587
ML056914a,0.733521657250471
ML04351a,0.728269085411943
ML128212a,0.713930348258706
ML20762a,0.663150492264416
ML069135a,0.663004282172639
ML32223a,0.657165651290978
ML03443a,0.645591707938896
ML49551a,0.621212121212121
ML114622a,0.605791962174941
ML01784a,0.592222222222222
ML03061a,0.591346153846154
ML20765a,0.569444444444445
ML023012a,0.56241426611797
ML127023a,0.561643835616438
ML12187a,0.55398979355138
ML003513a,0.54143897996357
ML01723a,0.538782051282051
ML01924a,0.527705061082025
ML062215a,0.50843253968254
ML148939a,0.483428935627788
ML01736a,0.47866344605475
ML017944a,0.470810880164229
ML17941a,0.466391998341625
ML01359a,0.461446360153257
ML22259a,0.450810185185185
ML04829a,0.438957855057676
ML177315a,0.417592592592593
ML08599a,0.416101983353445
ML271517a,0.3718820861678
ML070244a,0.362942612942613
ML01591a,0.333042787926406
ML071113a,0.31999231064975
ML46774a,0.277777777777778
ML10231a,0.25
ML46772a,0.236111111111111
ML08233a,0.217850417002959
ML11557a,0.198220620208262
ML25123a,0.189814814814815
ML28051a,0.189814814814815
ML086411a,0.183143450602191
ML21584a,0.166666666666667
ML234021a,0.166666666666667
ML17019a,0.166666666666667
ML107913a,0.162698412698413
ML010115a,0.116213151927438
ML15022a,0.111111111111111
ML038038a,0.105452674897119
ML199113a,0.100570140546274
ML114620a,0.0833333333333333
ML11351a,0
ML023011a,0
ML25641a,0
ML101023a,0
ML002231a,0
ML327412a,0
ML01783a,0
